06,A DOM Tree Alignment Model for Mining Parallel Data from the Web,12
06,QuestionBank: Creating a Corpus of Parse-Annotated Questions,3
06,Creating a CCGbank and a Wide-Coverage CCG Lexicon for German,10
06,Improved Discriminative Bilingual Word Alignment,15
06,Maximum Entropy Based Phrase Reordering Model for Statistical Machine Translation,58
06,Distortion Models for Statistical Machine Translation,33
06,A Study on Automatically Extracted Keywords in Text Categorization,18
06,A Comparison and Semi-Quantitative Analysis of Words and Character-Bigrams as Features in Chinese Text Categorization,9
06,Exploiting Comparable Corpora and Bilingual Dictionaries for Cross-Language Text Categorization,12
06,A Progressive Feature Selection Algorithm for Ultra Large Feature Spaces,1
06,Annealing Structural Bias in Multilingual Weighted Grammar Induction,25
06,Maximum Entropy Based Restoration of Arabic Diacritics,20
06,An Iterative Implicit Feedback Approach to Personalized Search,11
06,The Effect of Translation Quality in MT-Based Cross-Language Information Retrieval,8
06,"A Comparison of Document, Sentence, and Term Event Spaces",6
06,Tree-to-String Alignment Template for Statistical Machine Translation,81
06,Incorporating Speech Recognition Confidence into Discriminative Named Entity Recognition of Speech Data,4
06,Exploiting Syntactic Patterns as Clues in Zero-Anaphora Resolution,15
06,Self-Organizing n-gram Model for Automatic Word Spacing,1
06,Concept Unification of Terms in Different Languages for IR,2
06,Word Alignment in English-Hindi Parallel Corpus Using Recency-Vector Approach: Some Studies,1
06,Extracting Loanwords from Mongolian Corpora and Producing a Japanese-Mongolian Bilingual Dictionary,5
06,An Unsupervised Morpheme-Based HMM for Hebrew Morphological Disambiguation,12
06,Contextual Dependencies in Unsupervised Word Segmentation,54
06,MAGEAD: A Morphological Analyzer and Generator for the Arabic Dialects,9
06,Noun Phrase Chunking in Hebrew: Influence of Lexical and Morphological Features,6
06,Multi-Tagging for Lexicalized-Grammar Parsing,18
06,Guessing Parts-of-Speech of Unknown Words Using Global Information,6
06,A Clustered Global Phrase Reordering Model for Statistical Machine Translation,12
06,A Discriminative Global Training Algorithm for Statistical MT,23
06,Phoneme-to-Text Transcription System with an Infinite Vocabulary,0
06,Automatic Generation of Domain Models for Call-Centers from Noisy Transcriptions,19
06,Proximity in Context: An Empirically Grounded Computational Model of Proximity for Processing Topological Spatial Expressions,10
06,Machine Learning of Temporal Relations,44
06,An End-to-End Discriminative Approach to Machine Translation,41
06,Semi-Supervised Training for Statistical Word Alignment,33
06,Left-to-Right Target Generation for Hierarchical Phrase-Based Translation,15
06,Ontologizing Semantic Relations,16
06,Semantic Taxonomy Induction from Heterogenous Evidence,108
06,Names and Similarities on the Web: Fact Extraction in the Fast Lane,32
06,Weakly Supervised Named Entity Transliteration and Discovery from Multilingual Comparable Corpora,27
06,A Composite Kernel to Extract Relations between Entities with Both Flat and Structured Features,45
06,Japanese Dependency Parsing Using Co-Occurrence Information and a Combination of Case Elements,4
06,"Answer Extraction, Semantic Clustering, and Extractive Summarization for Clinical Question Answering",12
06,Discovering Asymmetric Entailment Relations between Verbs Using Selectional Preferences,11
06,Event Extraction in a Plot Advice Agent,2
06,An All-Subtrees Approach to Unsupervised Parsing,28
06,Advances in Discriminative Parsing,14
06,Prototype-Driven Grammar Induction,8
06,Exploring Correlation of Dependency Relation Paths for Answer Extraction,14
06,Question Answering with Lexical Chains Propagating Verb Arguments,11
06,Methods for Using Textual Entailment in Open-Domain Question Answering,48
06,Using String-Kernels for Learning Semantic Parsers,35
06,A Bootstrapping Approach to Unsupervised Detection of Cue Phrase Variants,7
06,"Semantic Role Labeling via FrameNet, VerbNet and PropBank",25
06,Multilingual Legal Terminology on the Jibiki Platform: The LexALP Project,2
06,Leveraging Reusability: Cost-Effective Lexical Acquisition for Large-Scale Ontology Translation,6
06,Accurate Collocation Extraction Using a Multilingual Parser,9
06,Scalable Inference and Training of Context-Rich Syntactic Translation Models,128
06,Modelling Lexical Redundancy for Machine Translation,7
06,Empirical Lower Bounds on the Complexity of Translational Equivalence,25
06,A Hierarchical Bayesian Language Model Based On Pitman-Yor Processes,53
06,A Phonetic-Based Approach to Chinese Chat Text Normalization,1
06,Discriminative Pruning of Language Models for Chinese Word Segmentation,1
06,Novel Association Measures Using Web Search with Double Checking,45
06,Semantic Retrieval for the Accurate Identification of Relational Concepts in Massive Textbases,31
06,Exploring Distributional Similarity Based Models for Query Spelling Correction,27
06,Robust PCFG-Based Generation Using Automatically Acquired LFG Approximations,14
06,Incremental Generation of Spatial Referring Expressions in Situated Dialog,23
06,Learning to Predict Case Markers in Japanese,8
06,Are These Documents Written from Different Perspectives? A Test of Different Perspectives Based on Statistical Distribution Divergence,9
06,Word Sense and Subjectivity,42
06,Improving QA Accuracy by Question Inversion,1
06,Reranking Answers for Definitional QA Using Language Modeling,10
06,Highly Constrained Unification Grammars,3
06,"A Polynomial Parsing Algorithm for the Topological Model: Synchronizing Constituent and Dependency Grammars, Illustrated by German Word Order Phenomena",0
06,Stochastic Language Generation Using WIDL-Expressions and its Application in Machine Translation and Summarization,4
06,Learning to Say It Well: Reranking Realizations by Predicted Synthesis Quality,12
06,An Effective Two-Stage Model for Exploiting Non-Local Dependencies in Named Entity Recognition,36
06,Learning Transliteration Lexicons from the Web,11
06,Punjabi Machine Transliteration,4
06,Multilingual Document Clustering: An Heuristic Approach Based on Cognate Named Entities,5
06,Time Period Identification of Events in Text,3
06,Optimal Constituent Alignment with Edge Covers for Semantic Projection,10
06,Utilizing Co-Occurrence of Answers in Question Answering,2
06,Using Machine Learning Techniques to Build a Comma Checker for Basque,1
06,A Rote Extractor with Edit Distance-Based Generalisation and Multi-Corpora Precision Calculation,4
06,MT Evaluation: Human-Like vs. Human Acceptable,8
06,The Effect of Corpus Size in Combining Supervised and Unsupervised Training for Disambiguation,1
06,A Phrase-Based Statistical Model for SMS Text Normalization,10
06,Evaluating the Accuracy of an Unlexicalized Statistical Parser on the PARC DepBank,20
06,N Semantic Classes are Harder than Two,1
06,Towards Conversational QA: Automatic Identification of Problematic Situations and User Intent,0
06,A Pipeline Framework for Dependency Parsing,3
06,A Hybrid Convolution Tree Kernel for Semantic Role Labeling,6
06,A High-Accurate Chinese-English NE Backward Translation System Combining Both Lexical Information and Web Statistics,3
06,Unsupervised Relation Disambiguation Using Spectral Clustering,3
06,An Empirical Study of Chinese Chunking,14
06,Soft Syntactic Constraints for Word Alignment through Discriminative Training,10
06,An Account for Compound Prepositions in Farsi,1
06,Techniques to Incorporate the Benefits of a Hierarchy in a Modified Hidden Markov Model,2
06,Analysis and Synthesis of the Distribution of Consonants over Languages: A Complex Network Approach,9
06,Using Machine-Learning to Assign Function Labels to Parser Output for Spanish,4
06,Constraint-Based Sentence Compression: An Integer Programming Approach,8
06,Topic-Focused Multi-Document Summarization Using an Approximate Oracle Score,24
06,Using WordNet to Automatically Deduce Relations between Words in Noun-Noun Compounds,7
06,Automatically Extracting Nominal Mentions of Events with a Bootstrapped Probabilistic Classifier,2
06,A Bio-Inspired Approach for Multi-Word Expression Extraction,1
06,Towards A Modular Data Model For Multi-Layer Annotated Corpora,6
06,A Modified Joint Source-Channel Model for Transliteration,16
06,Chinese-English Term Translation Mining Based on Semantic Prediction,10
06,Automatic Creation of Domain Templates,7
06,Using Lexical Dependency and Ontological Knowledge to Improve a Detailed Syntactic and Semantic Tagger of English,2
06,The Benefit of Stochastic PP Attachment to a Rule-Based Parser,9
06,Using Bilingual Comparable Corpora and Semi-supervised Clustering for Topic Tracking,0
06,Robust Word Sense Translation by EM Learning of Frame Semantics,1
06,Coreference Handling in XMG,1
06,Conceptual Coherence in the Generation of Referring Expressions,5
06,Discriminative Reranking for Semantic Parsing,6
06,Multilingual Lexical Database Generation from Parallel Texts in 20 European Languages with Endogenous Resources,10
06,Factoring Synchronous Grammars by Sorting,2
06,Low-Cost Enrichment of Spanish WordNet with Automatically Translated Glosses: Combining General and Specialized Models,1
06,Speeding Up Full Syntactic Parsing by Leveraging Partial Parsing Decisions,4
06,Parsing Aligned Parallel Corpus by Projecting Syntactic Relations from Annotated Source Corpus,1
06,Reduced n-gram Models for English and Chinese Corpora,1
06,Discriminative Classifiers for Deterministic Dependency Parsing,20
06,Detection of Quotations and Inserted Clauses and Its Application to Dependency Structure Analysis in Spontaneous Japanese,1
06,Improving English Subcategorization Acquisition with Diathesis Alternations as Heuristic Information,0
06,Local Constraints on Sentence Markers and Focus in Somali,0
06,A Collaborative Framework for Collecting Thai Unknown Words from the Web,4
06,Japanese Idiom Recognition: Drawing a Line between Literal and Idiomatic Meanings,8
06,Graph Branch Algorithm: An Optimum Tree Search Method for Scored Dependency Graph with Arc Co-Occurrence Constraints,1
06,Exploring the Potential of Intractable Parsers,0
06,"Transformation-Based Interpretation of Implicit Parallel Structures: Reconstructing the Meaning of ""vice versa"" and Similar Linguistic Operators",0
06,When Conset Meets Synset: A Preliminary Survey of an Ontological Lexical Resource Based on Chinese Characters,3
06,Spontaneous Speech Understanding for Robust Multi-Modal Human-Robot Communication,10
06,Efficient Sentence Retrieval Based on Syntactic Structure,4
06,Towards the Orwellian Nightmare: Separation of Business and Personal Emails,3
06,Exploiting Non-Local Features for Spoken Language Understanding,8
06,Analysis and Repair of Name Tagger Errors,10
06,Unsupervised Segmentation of Chinese Text by Use of Branching Entropy,8
06,A FrameNet-Based Semantic Role Labeler for Swedish,10
06,Obfuscating Document Stylometry to Preserve Author Anonymity,6
06,Automatic Construction of Polarity-Tagged Corpus from HTML Documents,10
06,Minority Vote: At-Least-N Voting Improves Recall for Extracting Relations,2
06,Integration of Speech to Computer-Assisted Translation Using Finite-State Automata,5
06,GF Parallel Resource Grammars and Russian,3
06,Automatic Identification of Pro and Con Reasons in Online Reviews,28
06,Interpreting Semantic Relations in Noun Compounds via Verb Semantics,24
06,Unsupervised Analysis for Decipherment Problems,5
06,Mildly Non-Projective Dependency Structures,26
06,Parsing and Subcategorization Data,1
06,The Role of Information Retrieval in Answering Complex Questions,6
06,Examining the Content Load of Part of Speech Blocks for Information Retrieval,9
06,Stochastic Iterative Alignment for Machine Translation Evaluation,4
06,Discriminating Image Senses by Clustering with Multimodal Features,12
06,Modeling Adjectives in Computational Relational Lexica,3
06,Segmented and Unsegmented Dialogue-Act Annotation with Statistical Dialogue Models,0
06,ARE: Instance Splitting Strategies for Dependency Relation-Based Information Extraction,2
06,Integrating Pattern-Based and Distributional Similarity Methods for Lexical Entailment Acquisition,10
06,Machine-Learning-Based Transformation of Passive Japanese Sentences into Active by Separating Training Data into Each Input Particle,0
06,Reinforcing English Countability Prediction with One Countability per Discourse Property,1
06,An Automatic Method for Summary Evaluation Using Multiple Evaluation Results by a Manual Method,2
06,Examining the Role of Linguistic Knowledge Sources in the Automatic Identification and Classification of Reviews,30
06,Semantic Parsing with Structured SVM Ensemble Classification Models,5
06,Whose Thumb Is It Anyway? Classifying Author Personality from Weblog Text,22
06,Analysis of Selective Strategies to Build a Dependency-Analyzed Corpus,0
06,A Term Recognition Approach to Acronym Recognition,14
06,Combining Association Measures for Collocation Extraction,17
06,Using Machine Learning to Explore Human Multimodal Clarification Strategies,16
06,URES : an Unsupervised Web Relation Extraction System,11
06,Argumentative Feedback: A Linguistically-Motivated Term Expansion for Information Retrieval,6
06,Simultaneous English-Japanese Spoken Language Translation Based on Incremental Dependency Parsing and Transfer,0
06,A Best-First Probabilistic Shift-Reduce Parser,14
06,Implementing a Characterization of Genre for Automatic Genre Identification of Web Pages,9
06,Translating HPSG-Style Outputs of a Robust Parser into Typed Dynamic Logic,0
06,Continuous Space Language Models for Statistical Machine Translation,5
06,On-Demand Information Extraction,31
06,Using Comparable Corpora to Solve Problems Difficult for Human Translators,3
06,Adding Syntax to Dynamic Programming for Aligning Comparable Texts for the Generation of Paraphrases,1
06,Unsupervised Topic Identification by Integrating Linguistic and Visual Information Based on Hidden Markov Models,5
06,Exact Decoding for Jointly Labeling and Chunking Sequences,3
06,Compiling a Lexicon of Cooking Actions for Animation Generation,2
06,Minimum Risk Annealing for Training Log-Linear Models,26
06,Unsupervised Induction of Modern Standard Arabic Verb Classes Using Syntactic Frames and LSA,0
06,Discourse Generation Using Utility-Trained Coherence Models,11
06,A Comparison of Alternative Parse Tree Paths for Labeling Semantic Roles,6
06,A Logic-Based Semantic Approach to Recognizing Textual Entailment,8
06,Infrastructure for Standardization of Asian Language Resources,13
06,Statistical Phrase-Based Models for Interactive Computer-Assisted Translation,4
06,Using Word Support Model to Improve Chinese Input System,3
06,Trimming CFG Parse Trees for Sentence Compression Using Machine Learning Approaches,4
06,Word Vectors and Two Kinds of Similarity,3
06,Finding Synonyms Using Automatic Word Alignment and Measures of Distributional Similarity,9
06,Word Alignment for Languages with Scarce Resources Using Bilingual Corpora of Other Language Pairs,5
06,Combining Statistical and Knowledge-Based Spoken Language Understanding in Conditional Models,4
06,Sinhala Grapheme-to-Phoneme Conversion and Rules for Schwa Epenthesis,2
06,From Prosodic Trees to Syntactic Trees,0
06,A Grammatical Approach to Understanding Textual Tables Using Two-Dimensional SCFGs,0
06,Boosting Statistical Word Alignment Using Labeled and Unlabeled Data,6
06,Aligning Features with Sense Distinction Dimensions,2
06,Word Sense Disambiguation Using Lexical Cohesion in the Context,3
06,Stochastic Discourse Modeling in Spoken Dialogue Systems Using Semantic Dependency Graphs,1
06,HAL-Based Cascaded Model for Variable-Length Semantic Pattern Induction from Psychiatry Web Resources,1
06,Inducing Word Alignments with Bilexical Synchronous Trees,2
06,Subword-Based Tagging for Confidence-Dependent Chinese Word Segmentation,4
06,BiTAM: Bilingual Topic AdMixture Models for Word Alignment,11
06,An HMM-Based Approach to Automatic Phrasing for Mandarin Text-to-Speech Synthesis,0
06,A Flexible Approach to Natural Language Generation for Disabled Children,1
06,Unsupervised Part-of-Speech Tagging Employing Efficient Graph Clustering,20
06,Sub-Sentential Alignment Using Substring Co-Occurrence Counts,2
06,Annotation Schemes and their Influence on Parsing Results,8
06,Modeling Human Sentence Processing Data with a Statistical Parts-of-Speech Tagger,0
06,Semantic Discourse Segmentation and Labeling for Route Instructions,0
06,Investigations on Event-Based Summarization,6
06,Discursive Usage of Six Chinese Punctuation Marks,1
06,Integrated Morphological and Syntactic Disambiguation for Modern Hebrew,9
06,Focus to Emphasize Tone Structures for Prosodic Analysis in Spoken Language Generation,0
06,Extraction of Tree Adjoining Grammars from a Treebank for Korean,0
06,Parsing and Subcategorization Data,1
06,Clavius: Bi-Directional Parsing for Generic Multimodal Interaction,1
06,LeXFlow: A System for Cross-Fertilization of Computational Lexicons,2
06,Valido: A Visual Tool for Validating Sense Annotations,0
06,An Intelligent Search Engine and GUI-based Efficient MEDLINE Search Tool Based on Deep Syntactic Parsing,8
06,MIMA Search: A Structuring Knowledge System towards Innovation for Engineering Education,0
06,FERRET: Interactive Question-Answering for Real-World Environments,6
06,K-QARD: A Practical Korean Question Answering Framework for Restricted Domain,0
06,An Intermediate Representation for the Interpretation of Temporal Expressions,2
06,Chinese Named Entity and Relation Identification System,1
06,Computational Analysis of Move Structures in Academic Abstracts,3
06,LexNet: A Graphical Environment for Graph-Based NLP,0
06,Archivus: A Multimodal System for Multimedia Meeting Browsing and Retrieval,5
06,Re-Usable Tools for Precision Machine Translation,3
06,The SAMMIE System: Multimodal In-Car Dialogue,1
06,TwicPen: Hand-held Scanner and Translation Software for non-Native Readers,2
06,An Implemented Description of Japanese: The Lexeed Dictionary and the Hinoki Treebank,1
06,NLTK: The Natural Language Toolkit,9
06,"Outilex, a Linguistic Platform for Text Processing",4
06,The Second Release of the RASP System,1
07,Guiding Statistical Word Alignment Models With Prior Knowledge,5
07,A Discriminative Syntactic Word Order Model for Machine Translation,6
07,Tailoring Word Alignments to Syntactic Machine Translation,22
07,Transductive learning for statistical machine translation,11
07,Word Sense Disambiguation Improves Statistical Machine Translation,46
07,Learning Expressive Models for Word Sense Disambiguation,11
07,Domain Adaptation with Active Learning for Word Sense Disambiguation,25
07,Making Lexical Ontologies Functional and Context-Sensitive,6
07,A Bayesian Model for Discovering Typological Implications,4
07,A discriminative language model with pseudo-negative samples,7
07,Learning to Compose Effective Strategies from a Library of Dialogue Components,1
07,On the role of context and prosody in the interpretation of 'okay',10
07,Predicting Success in Dialogue,10
07,"Resolving It, This, and That in Unrestricted Multi-Party Dialog",11
07,A Comparative Study of Parameter Estimation Methods for Statistical Natural Language Processing,15
07,Grammar Approximation by Representative Sublanguage: A New Model for Language Learning,2
07,Chinese Segmentation with a Word-Based Perceptron Algorithm,10
07,Unsupervised Coreference Resolution in a Nonparametric Bayesian Model,36
07,Pivot Language Approach for Phrase-Based Statistical Machine Translation,19
07,Bootstrapping a Stochastic Transducer for Arabic-English Transliteration Extraction,5
07,Detecting Erroneous Sentences using Automatically Mined Sequential Patterns,8
07,A Re-examination of Machine Learning Approaches for Sentence-Level MT Evaluation,15
07,Automatic Acquisition of Ranked Qualia Structures from the Web,17
07,A Sequencing Model for Situation Entity Classification,4
07,Words and Echoes: Assessing and Mitigating the Non-Randomness Problem in Word Frequency Distribution Modeling,1
07,"A System for Large-Scale Acquisition of Verbal, Nominal and Adjectival Subcategorization Frames from Corpora",7
07,A Language-Independent Unsupervised Model for Morphological Segmentation,16
07,Using Mazurkiewicz Trace Languages for Partition-Based Morphology,0
07,Much ado about nothing: A social network model of Russian paradigmatic gaps,5
07,Substring-Based Transliteration,19
07,Vocabulary Decomposition for Estonian Open Vocabulary Speech Recognition,6
07,Pipeline Iteration,10
07,Learning Synchronous Grammars for Semantic Parsing with Lambda Calculus,31
07,Generalizing Tree Transformations for Inductive Dependency Parsing,6
07,Learning Multilingual Subjective Language via Cross-Lingual Projections,38
07,Sentiment Polarity Identification in Financial News: A Cohesion-based Approach,36
07,Weakly Supervised Learning for Hedge Classification in Scientific Literature,28
07,Text Analysis for Automatic Image Annotation,26
07,User Requirements Analysis for Meeting Information Retrieval Based on Query Elicitation,3
07,Combining Multiple Knowledge Sources for Dialogue Segmentation in Multimedia Archives,10
07,Topic Analysis for Psychiatric Document Retrieval,2
07,Phonological Constraints and Morphological Preprocessing for Grapheme-to-Phoneme Conversion,9
07,What to be? - Electronic Career Guidance Based on Semantic Relatedness,20
07,Extracting Social Networks and Biographical Facts From Conversational Speech Transcripts,8
07,Redundancy Ratio: An Invariant Property of the Consonant Inventories of the World's Languages,4
07,Multilingual Transliteration Using Feature based Phonetic Method,6
07,Semantic Transliteration of Personal Names,16
07,Generating Complex Morphology for Machine Translation,13
07,Assisting Translators in Indirect Lexical Transfer,2
07,Forest Rescoring: Faster Decoding with Integrated Language Models,58
07,Statistical Machine Translation through Global Lexical Selection and Sentence Reconstruction,11
07,Mildly Context-Sensitive Dependency Languages,12
07,Transforming Projective Bilexical Dependency Grammars into efficiently-parsable CFGs with Unfold-Fold,7
07,Parsing and Generation as Datalog Queries,7
07,Optimizing Grammars for Minimum Dependency Length,3
07,Generalizing semantic role annotations across syntactically similar verbs,15
07,A Grammar-driven Convolution Tree Kernel for Semantic Role Classification,11
07,Learning Predictive Structures for Semantic Role Labeling of NomBank,12
07,"A Simple, Similarity-based Model for Selectional Preferences",19
07,SVM Model Tampering and Anchored Learning: A Case Study in Hebrew NP Chunking,3
07,Fully Unsupervised Discovery of Concept-Specific Relationships by Web Mining,22
07,Adding Noun Phrase Structure to the Penn Treebank,12
07,Formalism-Independent Parser Evaluation with CCG and DepBank,21
07,Frustratingly Easy Domain Adaptation,88
07,Instance Weighting for Domain Adaptation in NLP,69
07,The Infinite Tree,22
07,Guiding Semi-Supervision with Constraint-Driven Learning,31
07,Supertagged Phrase-Based Statistical Machine Translation,12
07,Regression for Sentence-Level MT Evaluation with Pseudo References,17
07,Bootstrapping Word Alignment via Word Packing,19
07,Improved Word-Level System Combination for Machine Translation,50
07,Generating Constituent Order in German Clauses,11
07,A Symbolic Approach to Near-Deterministic Surface Realisation using Tree Adjoining Grammar,3
07,Sentence generation as a planning problem,7
07,GLEU: Automatic Evaluation of Sentence-Level Fluency,8
07,Conditional Modality Fusion for Coreference Resolution,6
07,The Utility of a Graphical Representation of Discourse Structure in Spoken Dialogue Systems,2
07,Automated Vocabulary Acquisition and Interpretation in Multimodal Conversational Systems,5
07,A Multimodal Interface for Access to Content in the Home,9
07,Fast Unsupervised Incremental Parsing,22
07,K-best Spanning Tree Parsing,7
07,Is the End of Supervised Parsing in Sight?,13
07,An Ensemble Method for Selection of High Quality Parses,6
07,Opinion Mining using Econometrics: A Case Study on Reputation Systems,29
07,PageRanking WordNet Synsets: An Application to Opinion Mining,36
07,Structured Models for Fine-to-Coarse Sentiment Analysis,32
07,"Biographies, Bollywood, Boom-boxes and Blenders: Domain Adaptation for Sentiment Classification",106
07,Clustering Clauses for High-Level Relation Detection: An Information-theoretic Approach,3
07,Instance-based Evaluation of Entailment Rule Acquisition,18
07,Statistical Machine Translation for Query Expansion in Answer Retrieval,30
07,A Computational Model of Text Reuse in Ancient Literary Texts,3
07,Finding document topics for improving topic segmentation,3
07,The utility of parse-derived features for automatic discourse segmentation,4
07,PERSONAGE: Personality Generation for Dialogue,16
07,Making Sense of Sound: Unsupervised Topic Segmentation over Acoustic Input,11
07,Randomised Language Modelling for Statistical Machine Translation,22
07,Bilingual-LSA Based LM Adaptation for Spoken Language Translation,6
07,Coreference Resolution Using Semantic Relatedness Information from Automatically Discovered Patterns,13
07,Semantic Class Induction and Coreference Resolution,11
07,Generating a Table-of-Contents,3
07,Towards an Iterative Reinforcement Approach for Simultaneous Document Summarization and Keyword Extraction,23
07,Fast Semantic Extraction Using a Novel Neural Network Architecture,13
07,Improving the Interpretation of Noun Phrases with Cross-linguistic Information,7
07,Learning to Extract Relations from the Web using Minimal Supervision,27
07,A Seed-driven Bottom-up Machine Learning Framework for Extracting Relations of Various Complexity,18
07,A Multi-resolution Framework for Information Extraction from Free Text,4
07,Using Corpus Statistics on Entities to Improve Semi-supervised Relation Extraction from the Web,10
07,Beyond Projectivity: Multilingual Evaluation of Constraints and Measures on Non-Projective Structures,10
07,Self-Training for Enhancement and Domain Adaptation of Statistical Parsers Trained on Small Datasets,8
07,HPSG Parsing with Shallow Dependency Constraints,8
07,Constituent Parsing with Incremental Sigmoid Belief Networks,12
07,Corpus Effects on the Evaluation of Automated Transliteration Systems,3
07,Collapsed Consonant and Vowel Models: New Approaches for English-Persian Transliteration and Back-Transliteration,9
07,Alignment-Based Discriminative String Similarity,20
07,"Bilingual Terminology Mining - Using Brain, not brawn comparable corpora",14
07,Unsupervised Language Model Adaptation Incorporating Named Entity Information,8
07,Coordinate Noun Phrase Disambiguation in a Generative Parsing Model,14
07,A Unified Tagging Approach to Text Normalization,2
07,Sparse Information Extraction: Unsupervised Language Models to the Rescue,14
07,Forest-to-String Statistical Translation Rules,18
07,Ordering Phrases with Function Words,5
07,A Probabilistic Approach to Syntax-based Reordering for Statistical Machine Translation,19
07,Machine Translation by Triangulation: Making Effective Use of Multi-Parallel Corpora,20
07,A Maximum Expected Utility Framework for Binary Sequence Labeling,1
07,A fully Bayesian approach to unsupervised part-of-speech tagging,61
07,Computationally Efficient M-Estimation of Log-Linear Structure Models,2
07,Guided Learning for Bidirectional Sequence Classification,24
07,"Different Structures for Evaluating Answers to Complex Questions: Pyramids Won't Topple, and Neither Will Human Assessors",5
07,Exploiting Syntactic and Shallow Semantic Kernels for Question Answer Classification,46
07,Language-independent Probabilistic Answer Ranking for Question Answering,5
07,MIMUS: A Multimodal and Multilingual Dialogue System for the Home Domain,3
07,A Translation Aid System with a Stratified Lookup Interface,5
07,Multimedia Blog Creation System using Dialogue with Intelligent Robot,0
07,SemTAG: a platform for specifying Tree Adjoining Grammars and performing TAG-based Semantic Construction,1
07,System Demonstration of On-Demand Information Extraction,0
07,Multilingual Ontological Analysis of European Directives,1
07,NICT-ATR Speech-to-Speech Translation System,2
07,zipfR: Word Frequency Modeling in R,0
07,Linguistically Motivated Large-Scale NLP with C&C and Boxer,32
07,Don't worry about metaphor: affect detection for conversational agents,0
07,An efficient algorithm for building a distributional thesaurus (and other Sketch Engine developments),4
07,Semantic enrichment of journal articles using chemical named entity recognition,5
07,An API for Measuring the Relatedness of Words in Wikipedia,12
07,Deriving an Ambiguous Word's Part-of-Speech Distribution from Unannotated Text,0
07,Support Vector Machines for Query-focused Summarization trained and evaluated on Pyramid data,3
07,A Joint Statistical Model for Simultaneous Word Spacing and Spelling Error Correction for Korean,2
07,An Approximate Approach for Training Polynomial Kernel SVMs in Linear Time,8
07,"Rethinking Chinese Word Segmentation: Tokenization, Character Classification, or Wordbreak Identification",4
07,A Feature Based Approach to Leveraging Context for Classifying Newsgroup Style Discussion Segments,6
07,Ensemble document clustering using weighted hypergraph generated by NMF,1
07,Using Error-Correcting Output Codes with Model-Refinement to Boost Centroid Text Classifier,0
07,Poliqarp: An open source corpus indexer and search engine with syntactic extensions,6
07,Test Collection Selection and Gold Standard Generation for a Multiply-Annotated Opinion Corpus,3
07,Generating Usable Formats for Metadata and Annotations in a Large Meeting Corpus,2
07,Exploration of Term Dependence in Sentence Retrieval,1
07,Minimum Bayes Risk Decoding for BLEU,5
07,"Disambiguating Between Generic and Referential ""You"" in Dialog",5
07,On the formalization of Invariant Mappings for Metaphor Interpretation,2
07,Real-Time Correction of Closed-Captions,1
07,Learning to Rank Definitions to Generate Quizzes for Interactive Information Presentation,1901
07,Predicting Evidence of Understanding by Monitoring User's Task Manipulation in Multimodal Conversations,0
07,Automatically Assessing the Post Quality in Online Discussions on Software,26
07,WordNet-based Semantic Relatedness Measures in Automatic Speech Recognition for Meetings,0
07,Building Emotion Lexicon from Weblog Corpora,13
07,Construction of Domain Dictionary for Fundamental Vocabulary,4
07,Extracting Word Sets with Non-Taxonomical Relation,1
07,A Linguistic Service Ontology for Language Infrastructures,3
07,Empirical Measurements of Lexical Similarity in Noun Phrase Conjuncts,2
07,Automatic Discovery of Named Entity Variants: Grammar-driven Approaches to Non-Alphabetical Transliterations,0
07,Detecting Semantic Relations between Named Entities in Text Using Contextual Features,2
07,Mapping Concrete Entities from PAROLE-SIMPLE-CLIPS to ItalWordNet: Methodology and Results,1
07,Extracting Hypernym Pairs from the Web,1
07,An OWL Ontology for HPSG,3
07,Classifying Temporal Relations Between Events,13
07,Moses: Open Source Toolkit for Statistical Machine Translation,491
07,Boosting Statistical Machine Translation by Lemmatization and Linear Interpolation,2
07,Extractive Summarization Based on Event Term Clustering,2
07,Machine Translation between Turkic Languages,1
07,Measuring Importance and Query Relevance in Topic-focused Multi-document Summarization,9
07,Expanding Indonesian-Japanese Small Translation Dictionary Using a Pivot Language,0
07,Shallow Dependency Labeling,0
07,Minimally Lexicalized Dependency Parsing,0
07,Extending MARIE: an N-gram-based SMT decoder,4
07,A Hybrid Approach to Word Segmentation and POS Tagging,11
07,Automatic Part-of-Speech Tagging for Bengali: An Approach for Morphologically Rich Languages in a Poor Resource Scenario,4
07,Japanese Dependency Parsing Using Sequential Labeling for Semi-spoken Language,0
07,Measuring Syntactic Difference in British English,3
07,Inducing Combinatory Categorial Grammars with Genetic Algorithms,0
07,An Implementation of Combined Partial Parser and Morphosyntactic Disambiguator,1
07,A Practical Classification of Multiword Expressions,2
07,Automatic Prediction of Cognate Orthography Using Support Vector Machines,1
07,Exploiting Structure for Event Discovery Using the MDI Algorithm,2
07,Kinds of Features for Chinese Opinionated Information Retrieval,0
07,Limitations of Current Grammar Induction Algorithms,4
07,Logistic Online Learning Methods and Their Application to Incremental Dependency Parsing,0
07,Adaptive String Distance Measures for Bilingual Dialect Lexicon Induction,2
07,Identifying Linguistic Structure in a Quantitative Analysis of Dialect Pronunciation,1
07,Towards a Computational Treatment of Superlatives,0
07,Annotating and Learning Compound Noun Semantics,0
07,Semantic Classification of Noun Phrases Using Web Counts and Learning Algorithms,2
07,Computing Lexical Chains with Graph Clustering,2
07,Clustering Hungarian Verbs on the Basis of Complementation Patterns,2
